挂单时间,订单编号,合约代码,订单类型,报价方向,报价档位,拆单序号,挂单价格,挂单数量,报价模式,报价偏移,策略报价档数,定价使用深度,行情有效深度,基准价,买一价,卖一价,挂单时持仓
2025-03-28 22:19:54.500000+08:00,BACKTESTING.1033,fu2505.SHFE,MM,sell,2,1,3202.6000000000004,1,tick,5.0,3,5,5,3201.7610431594094,3201.0,3202.0,4
2025-03-28 22:19:54.500000+08:00,BACKTESTING.1034,fu2505.SHFE,MM,sell,3,1,3203.0000000000005,1,tick,7.0,3,5,5,3201.7610431594094,3201.0,3202.0,4
2025-03-28 22:28:20.500000+08:00,BACKTESTING.1035,fu2505.SHFE,MM,buy,1,1,3195.8,1,tick,3.0,3,5,5,3197.5568271764196,3196.0,3197.0,4
2025-03-28 22:28:20.500000+08:00,BACKTESTING.1036,fu2505.SHFE,MM,buy,2,1,3195.8,1,tick,5.0,3,5,5,3197.5568271764196,3196.0,3197.0,4
2025-03-28 22:28:20.500000+08:00,BACKTESTING.1037,fu2505.SHFE,MM,buy,3,1,3195.8,1,tick,7.0,3,5,5,3197.5568271764196,3196.0,3197.0,4
2025-03-28 22:28:20.500000+08:00,BACKTESTING.1038,fu2505.SHFE,MM,sell,1,1,3198.0000000000005,1,tick,3.0,3,5,5,3197.5568271764196,3196.0,3197.0,4
2025-03-28 22:28:20.500000+08:00,BACKTESTING.1039,fu2505.SHFE,MM,sell,2,1,3198.4000000000005,1,tick,5.0,3,5,5,3197.5568271764196,3196.0,3197.0,4
2025-03-28 22:28:20.500000+08:00,BACKTESTING.1040,fu2505.SHFE,MM,sell,3,1,3198.8,1,tick,7.0,3,5,5,3197.5568271764196,3196.0,3197.0,4
2025-03-28 22:28:38.500000+08:00,BACKTESTING.1042,fu2505.SHFE,MM,buy,1,1,3194.6000000000004,1,tick,3.0,3,5,5,3195.5969235404173,3195.0,3196.0,5
2025-03-28 22:28:38.500000+08:00,BACKTESTING.1043,fu2505.SHFE,MM,buy,2,1,3194.2000000000003,1,tick,5.0,3,5,5,3195.5969235404173,3195.0,3196.0,5
2025-03-28 22:28:38.500000+08:00,BACKTESTING.1044,fu2505.SHFE,MM,buy,3,1,3193.8,1,tick,7.0,3,5,5,3195.5969235404173,3195.0,3196.0,5
2025-03-28 22:28:38.500000+08:00,BACKTESTING.1045,fu2505.SHFE,MM,sell,1,1,3196.0000000000005,1,tick,3.0,3,5,5,3195.5969235404173,3195.0,3196.0,5
2025-03-28 22:28:38.500000+08:00,BACKTESTING.1046,fu2505.SHFE,MM,sell,2,1,3196.4000000000005,1,tick,5.0,3,5,5,3195.5969235404173,3195.0,3196.0,5
2025-03-28 22:28:38.500000+08:00,BACKTESTING.1047,fu2505.SHFE,MM,sell,3,1,3196.8,1,tick,7.0,3,5,5,3195.5969235404173,3195.0,3196.0,5
2025-03-28 22:30:03+08:00,BACKTESTING.1049,fu2505.SHFE,MM,buy,1,1,3193.8,1,tick,3.0,3,5,5,3194.8848876484176,3194.0,3195.0,4
2025-03-28 22:30:03+08:00,BACKTESTING.1050,fu2505.SHFE,MM,buy,2,1,3193.6000000000004,1,tick,5.0,3,5,5,3194.8848876484176,3194.0,3195.0,4
2025-03-28 22:30:03+08:00,BACKTESTING.1051,fu2505.SHFE,MM,buy,3,1,3193.2000000000003,1,tick,7.0,3,5,5,3194.8848876484176,3194.0,3195.0,4
2025-03-28 22:30:03+08:00,BACKTESTING.1052,fu2505.SHFE,MM,sell,1,1,3195.4000000000005,1,tick,3.0,3,5,5,3194.8848876484176,3194.0,3195.0,4
2025-03-28 22:30:03+08:00,BACKTESTING.1053,fu2505.SHFE,MM,sell,2,1,3195.8,1,tick,5.0,3,5,5,3194.8848876484176,3194.0,3195.0,4
2025-03-28 22:30:03+08:00,BACKTESTING.1054,fu2505.SHFE,MM,sell,3,1,3196.2000000000003,1,tick,7.0,3,5,5,3194.8848876484176,3194.0,3195.0,4
2025-03-28 22:31:45+08:00,BACKTESTING.1055,fu2505.SHFE,MM,buy,1,1,3189.8,1,tick,3.0,3,5,5,3190.7779929284907,3190.0,3191.0,4
2025-03-28 22:31:45+08:00,BACKTESTING.1056,fu2505.SHFE,MM,buy,2,1,3189.4000000000005,1,tick,5.0,3,5,5,3190.7779929284907,3190.0,3191.0,4
2025-03-28 22:31:45+08:00,BACKTESTING.1057,fu2505.SHFE,MM,buy,3,1,3189.0000000000005,1,tick,7.0,3,5,5,3190.7779929284907,3190.0,3191.0,4
2025-03-28 22:31:45+08:00,BACKTESTING.1058,fu2505.SHFE,MM,sell,1,1,3191.2000000000003,1,tick,3.0,3,5,5,3190.7779929284907,3190.0,3191.0,4
2025-03-28 22:31:45+08:00,BACKTESTING.1059,fu2505.SHFE,MM,sell,2,1,3191.6000000000004,1,tick,5.0,3,5,5,3190.7779929284907,3190.0,3191.0,4
2025-03-28 22:31:45+08:00,BACKTESTING.1060,fu2505.SHFE,MM,sell,3,1,3192.0000000000005,1,tick,7.0,3,5,5,3190.7779929284907,3190.0,3191.0,4
2025-03-28 22:32:19.500000+08:00,BACKTESTING.1062,fu2505.SHFE,MM,buy,1,1,3188.6000000000004,1,tick,3.0,3,5,5,3189.5057572280793,3189.0,3190.0,5
2025-03-28 22:32:19.500000+08:00,BACKTESTING.1063,fu2505.SHFE,MM,buy,2,1,3188.2000000000003,1,tick,5.0,3,5,5,3189.5057572280793,3189.0,3190.0,5
2025-03-28 22:32:19.500000+08:00,BACKTESTING.1064,fu2505.SHFE,MM,buy,3,1,3187.8,1,tick,7.0,3,5,5,3189.5057572280793,3189.0,3190.0,5
2025-03-28 22:32:19.500000+08:00,BACKTESTING.1065,fu2505.SHFE,MM,sell,1,1,3190.0000000000005,1,tick,3.0,3,5,5,3189.5057572280793,3189.0,3190.0,5
2025-03-28 22:32:19.500000+08:00,BACKTESTING.1066,fu2505.SHFE,MM,sell,2,1,3190.4000000000005,1,tick,5.0,3,5,5,3189.5057572280793,3189.0,3190.0,5
2025-03-28 22:32:19.500000+08:00,BACKTESTING.1067,fu2505.SHFE,MM,sell,3,1,3190.8,1,tick,7.0,3,5,5,3189.5057572280793,3189.0,3190.0,5
2025-03-28 22:33:24+08:00,BACKTESTING.1069,fu2505.SHFE,MM,buy,1,1,3187.8,1,tick,3.0,3,5,5,3188.6252501154568,3188.0,3189.0,4
2025-03-28 22:33:24+08:00,BACKTESTING.1070,fu2505.SHFE,MM,buy,2,1,3187.4000000000005,1,tick,5.0,3,5,5,3188.6252501154568,3188.0,3189.0,4
2025-03-28 22:33:24+08:00,BACKTESTING.1071,fu2505.SHFE,MM,buy,3,1,3187.0000000000005,1,tick,7.0,3,5,5,3188.6252501154568,3188.0,3189.0,4
2025-03-28 22:33:24+08:00,BACKTESTING.1072,fu2505.SHFE,MM,sell,1,1,3189.2000000000003,1,tick,3.0,3,5,5,3188.6252501154568,3188.0,3189.0,4
2025-03-28 22:33:24+08:00,BACKTESTING.1073,fu2505.SHFE,MM,sell,2,1,3189.6000000000004,1,tick,5.0,3,5,5,3188.6252501154568,3188.0,3189.0,4
2025-03-28 22:33:24+08:00,BACKTESTING.1074,fu2505.SHFE,MM,sell,3,1,3190.0000000000005,1,tick,7.0,3,5,5,3188.6252501154568,3188.0,3189.0,4
2025-03-28 22:36:36+08:00,BACKTESTING.1075,fu2505.SHFE,MM,buy,1,1,3191.4,1,tick,3.0,3,5,5,3192.17175099157,3193.0,3194.0,1
2025-03-28 22:36:36+08:00,BACKTESTING.1076,fu2505.SHFE,MM,buy,2,1,3191.0,1,tick,5.0,3,5,5,3192.17175099157,3193.0,3194.0,1
2025-03-28 22:36:36+08:00,BACKTESTING.1077,fu2505.SHFE,MM,buy,3,1,3190.6000000000004,1,tick,7.0,3,5,5,3192.17175099157,3193.0,3194.0,1
2025-03-28 22:36:36+08:00,BACKTESTING.1078,fu2505.SHFE,MM,sell,1,1,3194.0,1,tick,3.0,3,5,5,3192.17175099157,3193.0,3194.0,1
2025-03-28 22:36:36+08:00,BACKTESTING.1079,fu2505.SHFE,MM,sell,2,1,3194.0,1,tick,5.0,3,5,5,3192.17175099157,3193.0,3194.0,1
2025-03-28 22:36:36+08:00,BACKTESTING.1080,fu2505.SHFE,MM,sell,3,1,3194.0,1,tick,7.0,3,5,5,3192.17175099157,3193.0,3194.0,1
2025-03-28 22:43:57+08:00,BACKTESTING.1081,fu2505.SHFE,MM,buy,1,1,3195.6000000000004,1,tick,3.0,3,5,5,3196.2143746538063,3196.0,3197.0,1
2025-03-28 22:43:57+08:00,BACKTESTING.1082,fu2505.SHFE,MM,buy,2,1,3195.2000000000003,1,tick,5.0,3,5,5,3196.2143746538063,3196.0,3197.0,1
2025-03-28 22:43:57+08:00,BACKTESTING.1083,fu2505.SHFE,MM,buy,3,1,3194.8,1,tick,7.0,3,5,5,3196.2143746538063,3196.0,3197.0,1
2025-03-28 22:43:57+08:00,BACKTESTING.1084,fu2505.SHFE,MM,sell,1,1,3197.0,1,tick,3.0,3,5,5,3196.2143746538063,3196.0,3197.0,1
2025-03-28 22:43:57+08:00,BACKTESTING.1085,fu2505.SHFE,MM,sell,2,1,3197.4,1,tick,5.0,3,5,5,3196.2143746538063,3196.0,3197.0,1
2025-03-28 22:43:57+08:00,BACKTESTING.1086,fu2505.SHFE,MM,sell,3,1,3197.8,1,tick,7.0,3,5,5,3196.2143746538063,3196.0,3197.0,1
2025-03-31 08:59:00.500000+08:00,BACKTESTING.1087,fu2505.SHFE,MM,buy,1,1,3175.0,1,tick,3.0,3,5,5,3190.7887148485256,3175.0,3176.0,1
2025-03-31 08:59:00.500000+08:00,BACKTESTING.1088,fu2505.SHFE,MM,buy,2,1,3175.0,1,tick,5.0,3,5,5,3190.7887148485256,3175.0,3176.0,1
2025-03-31 08:59:00.500000+08:00,BACKTESTING.1089,fu2505.SHFE,MM,buy,3,1,3175.0,1,tick,7.0,3,5,5,3190.7887148485256,3175.0,3176.0,1
2025-03-31 08:59:00.500000+08:00,BACKTESTING.1090,fu2505.SHFE,MM,sell,1,1,3191.4,1,tick,3.0,3,5,5,3190.7887148485256,3175.0,3176.0,1
2025-03-31 08:59:00.500000+08:00,BACKTESTING.1091,fu2505.SHFE,MM,sell,2,1,3191.8,1,tick,5.0,3,5,5,3190.7887148485256,3175.0,3176.0,1
2025-03-31 08:59:00.500000+08:00,BACKTESTING.1092,fu2505.SHFE,MM,sell,3,1,3192.2000000000003,1,tick,7.0,3,5,5,3190.7887148485256,3175.0,3176.0,1
2025-03-31 09:00:01+08:00,BACKTESTING.1093,fu2505.SHFE,MM,buy,1,1,3170.8,1,tick,3.0,3,5,5,3184.1071747502274,3171.0,3173.0,4
2025-03-31 09:00:01+08:00,BACKTESTING.1094,fu2505.SHFE,MM,buy,2,1,3170.8,1,tick,5.0,3,5,5,3184.1071747502274,3171.0,3173.0,4
2025-03-31 09:00:01+08:00,BACKTESTING.1095,fu2505.SHFE,MM,buy,3,1,3170.8,1,tick,7.0,3,5,5,3184.1071747502274,3171.0,3173.0,4
2025-03-31 09:00:01+08:00,BACKTESTING.1096,fu2505.SHFE,MM,sell,1,1,3184.6000000000004,1,tick,3.0,3,5,5,3184.1071747502274,3171.0,3173.0,4
2025-03-31 09:00:01+08:00,BACKTESTING.1097,fu2505.SHFE,MM,sell,2,1,3185.0000000000005,1,tick,5.0,3,5,5,3184.1071747502274,3171.0,3173.0,4
2025-03-31 09:00:01+08:00,BACKTESTING.1098,fu2505.SHFE,MM,sell,3,1,3185.4000000000005,1,tick,7.0,3,5,5,3184.1071747502274,3171.0,3173.0,4
2025-03-31 09:00:06+08:00,BACKTESTING.1099,fu2505.SHFE,MM,buy,1,1,3178.8,1,tick,3.0,3,5,5,3179.696455482505,3179.0,3180.0,4
2025-03-31 09:00:06+08:00,BACKTESTING.1100,fu2505.SHFE,MM,buy,2,1,3178.4000000000005,1,tick,5.0,3,5,5,3179.696455482505,3179.0,3180.0,4
2025-03-31 09:00:06+08:00,BACKTESTING.1101,fu2505.SHFE,MM,buy,3,1,3178.0000000000005,1,tick,7.0,3,5,5,3179.696455482505,3179.0,3180.0,4
2025-03-31 09:00:06+08:00,BACKTESTING.1102,fu2505.SHFE,MM,sell,1,1,3180.2000000000003,1,tick,3.0,3,5,5,3179.696455482505,3179.0,3180.0,4
2025-03-31 09:00:06+08:00,BACKTESTING.1103,fu2505.SHFE,MM,sell,2,1,3180.6000000000004,1,tick,5.0,3,5,5,3179.696455482505,3179.0,3180.0,4
2025-03-31 09:00:06+08:00,BACKTESTING.1104,fu2505.SHFE,MM,sell,3,1,3181.0000000000005,1,tick,7.0,3,5,5,3179.696455482505,3179.0,3180.0,4
2025-03-31 09:00:09.500000+08:00,BACKTESTING.1106,fu2505.SHFE,MM,buy,1,1,3177.8,1,tick,3.0,3,5,5,3179.2360619275314,3178.0,3179.0,5
2025-03-31 09:00:09.500000+08:00,BACKTESTING.1107,fu2505.SHFE,MM,buy,2,1,3177.8,1,tick,5.0,3,5,5,3179.2360619275314,3178.0,3179.0,5
2025-03-31 09:00:09.500000+08:00,BACKTESTING.1108,fu2505.SHFE,MM,buy,3,1,3177.6000000000004,1,tick,7.0,3,5,5,3179.2360619275314,3178.0,3179.0,5
2025-03-31 09:00:09.500000+08:00,BACKTESTING.1109,fu2505.SHFE,MM,sell,1,1,3179.8,1,tick,3.0,3,5,5,3179.2360619275314,3178.0,3179.0,5
2025-03-31 09:00:09.500000+08:00,BACKTESTING.1110,fu2505.SHFE,MM,sell,2,1,3180.2000000000003,1,tick,5.0,3,5,5,3179.2360619275314,3178.0,3179.0,5
2025-03-31 09:00:09.500000+08:00,BACKTESTING.1111,fu2505.SHFE,MM,sell,3,1,3180.6000000000004,1,tick,7.0,3,5,5,3179.2360619275314,3178.0,3179.0,5
2025-03-31 09:00:15.500000+08:00,BACKTESTING.1114,fu2505.SHFE,MM,buy,1,1,3176.8,1,tick,3.0,3,5,5,3177.7104953513467,3177.0,3178.0,4
2025-03-31 09:00:15.500000+08:00,BACKTESTING.1115,fu2505.SHFE,MM,buy,2,1,3176.4000000000005,1,tick,5.0,3,5,5,3177.7104953513467,3177.0,3178.0,4
2025-03-31 09:00:15.500000+08:00,BACKTESTING.1116,fu2505.SHFE,MM,buy,3,1,3176.0000000000005,1,tick,7.0,3,5,5,3177.7104953513467,3177.0,3178.0,4
2025-03-31 09:00:15.500000+08:00,BACKTESTING.1117,fu2505.SHFE,MM,sell,1,1,3178.2000000000003,1,tick,3.0,3,5,5,3177.7104953513467,3177.0,3178.0,4
2025-03-31 09:00:15.500000+08:00,BACKTESTING.1118,fu2505.SHFE,MM,sell,2,1,3178.6000000000004,1,tick,5.0,3,5,5,3177.7104953513467,3177.0,3178.0,4
2025-03-31 09:00:15.500000+08:00,BACKTESTING.1119,fu2505.SHFE,MM,sell,3,1,3179.0000000000005,1,tick,7.0,3,5,5,3177.7104953513467,3177.0,3178.0,4
2025-03-31 09:01:07+08:00,BACKTESTING.1120,fu2505.SHFE,MM,buy,1,1,3179.8,1,tick,3.0,3,5,5,3180.468686832943,3182.0,3183.0,1
2025-03-31 09:01:07+08:00,BACKTESTING.1121,fu2505.SHFE,MM,buy,2,1,3179.4,1,tick,5.0,3,5,5,3180.468686832943,3182.0,3183.0,1
2025-03-31 09:01:07+08:00,BACKTESTING.1122,fu2505.SHFE,MM,buy,3,1,3179.0,1,tick,7.0,3,5,5,3180.468686832943,3182.0,3183.0,1
2025-03-31 09:01:07+08:00,BACKTESTING.1123,fu2505.SHFE,MM,sell,1,1,3183.0,1,tick,3.0,3,5,5,3180.468686832943,3182.0,3183.0,1
2025-03-31 09:01:07+08:00,BACKTESTING.1124,fu2505.SHFE,MM,sell,2,1,3183.0,1,tick,5.0,3,5,5,3180.468686832943,3182.0,3183.0,1
2025-03-31 09:01:07+08:00,BACKTESTING.1125,fu2505.SHFE,MM,sell,3,1,3183.0,1,tick,7.0,3,5,5,3180.468686832943,3182.0,3183.0,1
2025-03-31 09:01:17.500000+08:00,BACKTESTING.1126,fu2505.SHFE,MM,buy,1,1,3184.0,1,tick,3.0,3,5,5,3184.6122074130103,3185.0,3186.0,-2
2025-03-31 09:01:17.500000+08:00,BACKTESTING.1127,fu2505.SHFE,MM,buy,2,1,3183.6000000000004,1,tick,5.0,3,5,5,3184.6122074130103,3185.0,3186.0,-2
2025-03-31 09:01:17.500000+08:00,BACKTESTING.1128,fu2505.SHFE,MM,buy,3,1,3183.2000000000003,1,tick,7.0,3,5,5,3184.6122074130103,3185.0,3186.0,-2
2025-03-31 09:01:17.500000+08:00,BACKTESTING.1129,fu2505.SHFE,MM,sell,1,1,3186.0,1,tick,3.0,3,5,5,3184.6122074130103,3185.0,3186.0,-2
2025-03-31 09:01:17.500000+08:00,BACKTESTING.1130,fu2505.SHFE,MM,sell,2,1,3186.0,1,tick,5.0,3,5,5,3184.6122074130103,3185.0,3186.0,-2
2025-03-31 09:01:17.500000+08:00,BACKTESTING.1131,fu2505.SHFE,MM,sell,3,1,3186.2000000000003,1,tick,7.0,3,5,5,3184.6122074130103,3185.0,3186.0,-2
2025-03-31 09:01:42+08:00,BACKTESTING.1132,fu2505.SHFE,MM,buy,1,1,3187.8,1,tick,3.0,3,5,5,3188.3988521672245,3189.0,3190.0,-5
2025-03-31 09:01:42+08:00,BACKTESTING.1133,fu2505.SHFE,MM,buy,2,1,3187.4,1,tick,5.0,3,5,5,3188.3988521672245,3189.0,3190.0,-5
2025-03-31 09:01:42+08:00,BACKTESTING.1134,fu2505.SHFE,MM,buy,3,1,3187.0,1,tick,7.0,3,5,5,3188.3988521672245,3189.0,3190.0,-5
2025-03-31 09:01:42+08:00,BACKTESTING.1135,fu2505.SHFE,MM,sell,1,1,3190.2,1,tick,3.0,3,5,5,3188.3988521672245,3189.0,3190.0,-5
2025-03-31 09:01:42+08:00,BACKTESTING.1136,fu2505.SHFE,MM,sell,2,1,3190.2,1,tick,5.0,3,5,5,3188.3988521672245,3189.0,3190.0,-5
2025-03-31 09:01:42+08:00,BACKTESTING.1137,fu2505.SHFE,MM,sell,3,1,3190.2,1,tick,7.0,3,5,5,3188.3988521672245,3189.0,3190.0,-5
2025-03-31 09:02:21.500000+08:00,BACKTESTING.1138,fu2505.SHFE,MM,buy,1,1,3184.0,1,tick,3.0,3,5,5,3185.3679358246213,3184.0,3185.0,-2
2025-03-31 09:02:21.500000+08:00,BACKTESTING.1139,fu2505.SHFE,MM,buy,2,1,3184.0,1,tick,5.0,3,5,5,3185.3679358246213,3184.0,3185.0,-2
2025-03-31 09:02:21.500000+08:00,BACKTESTING.1140,fu2505.SHFE,MM,buy,3,1,3183.8,1,tick,7.0,3,5,5,3185.3679358246213,3184.0,3185.0,-2
2025-03-31 09:02:21.500000+08:00,BACKTESTING.1141,fu2505.SHFE,MM,sell,1,1,3186.0,1,tick,3.0,3,5,5,3185.3679358246213,3184.0,3185.0,-2
2025-03-31 09:02:21.500000+08:00,BACKTESTING.1142,fu2505.SHFE,MM,sell,2,1,3186.4,1,tick,5.0,3,5,5,3185.3679358246213,3184.0,3185.0,-2
2025-03-31 09:02:21.500000+08:00,BACKTESTING.1143,fu2505.SHFE,MM,sell,3,1,3186.8,1,tick,7.0,3,5,5,3185.3679358246213,3184.0,3185.0,-2
2025-03-31 09:02:50.500000+08:00,BACKTESTING.1144,fu2505.SHFE,MM,buy,1,1,3187.6,1,tick,3.0,3,5,5,3188.011626045539,3189.0,3190.0,-5
2025-03-31 09:02:50.500000+08:00,BACKTESTING.1145,fu2505.SHFE,MM,buy,2,1,3187.2,1,tick,5.0,3,5,5,3188.011626045539,3189.0,3190.0,-5
2025-03-31 09:02:50.500000+08:00,BACKTESTING.1146,fu2505.SHFE,MM,buy,3,1,3186.8,1,tick,7.0,3,5,5,3188.011626045539,3189.0,3190.0,-5
2025-03-31 09:02:50.500000+08:00,BACKTESTING.1147,fu2505.SHFE,MM,sell,1,1,3190.2,1,tick,3.0,3,5,5,3188.011626045539,3189.0,3190.0,-5
2025-03-31 09:02:50.500000+08:00,BACKTESTING.1148,fu2505.SHFE,MM,sell,2,1,3190.2,1,tick,5.0,3,5,5,3188.011626045539,3189.0,3190.0,-5
2025-03-31 09:02:50.500000+08:00,BACKTESTING.1149,fu2505.SHFE,MM,sell,3,1,3190.2,1,tick,7.0,3,5,5,3188.011626045539,3189.0,3190.0,-5
2025-03-31 09:05:10.500000+08:00,BACKTESTING.1152,fu2505.SHFE,MM,buy,1,1,3190.0,1,tick,3.0,3,5,5,3190.6848299837966,3190.0,3191.0,-4
2025-03-31 09:05:10.500000+08:00,BACKTESTING.1153,fu2505.SHFE,MM,buy,2,1,3189.8,1,tick,5.0,3,5,5,3190.6848299837966,3190.0,3191.0,-4
2025-03-31 09:05:10.500000+08:00,BACKTESTING.1154,fu2505.SHFE,MM,buy,3,1,3189.4,1,tick,7.0,3,5,5,3190.6848299837966,3190.0,3191.0,-4
2025-03-31 09:05:10.500000+08:00,BACKTESTING.1155,fu2505.SHFE,MM,sell,1,1,3191.6,1,tick,3.0,3,5,5,3190.6848299837966,3190.0,3191.0,-4
2025-03-31 09:05:10.500000+08:00,BACKTESTING.1156,fu2505.SHFE,MM,sell,2,1,3192.0,1,tick,5.0,3,5,5,3190.6848299837966,3190.0,3191.0,-4
2025-03-31 09:05:10.500000+08:00,BACKTESTING.1157,fu2505.SHFE,MM,sell,3,1,3192.4,1,tick,7.0,3,5,5,3190.6848299837966,3190.0,3191.0,-4
2025-03-31 09:06:03.500000+08:00,BACKTESTING.1159,fu2505.SHFE,MM,buy,1,1,3191.0,1,tick,3.0,3,5,5,3191.459450434617,3191.0,3192.0,-4
2025-03-31 09:06:03.500000+08:00,BACKTESTING.1160,fu2505.SHFE,MM,buy,2,1,3190.6,1,tick,5.0,3,5,5,3191.459450434617,3191.0,3192.0,-4
2025-03-31 09:06:03.500000+08:00,BACKTESTING.1161,fu2505.SHFE,MM,buy,3,1,3190.2,1,tick,7.0,3,5,5,3191.459450434617,3191.0,3192.0,-4
2025-03-31 09:06:03.500000+08:00,BACKTESTING.1162,fu2505.SHFE,MM,sell,1,1,3192.4,1,tick,3.0,3,5,5,3191.459450434617,3191.0,3192.0,-4
2025-03-31 09:06:03.500000+08:00,BACKTESTING.1163,fu2505.SHFE,MM,sell,2,1,3192.8,1,tick,5.0,3,5,5,3191.459450434617,3191.0,3192.0,-4
2025-03-31 09:06:03.500000+08:00,BACKTESTING.1164,fu2505.SHFE,MM,sell,3,1,3193.2,1,tick,7.0,3,5,5,3191.459450434617,3191.0,3192.0,-4
2025-03-31 09:09:55+08:00,BACKTESTING.1165,fu2505.SHFE,MM,buy,1,1,3186.8,1,tick,3.0,3,5,5,3187.58610551549,3187.0,3188.0,-1
2025-03-31 09:09:55+08:00,BACKTESTING.1166,fu2505.SHFE,MM,buy,2,1,3186.4,1,tick,5.0,3,5,5,3187.58610551549,3187.0,3188.0,-1
2025-03-31 09:09:55+08:00,BACKTESTING.1167,fu2505.SHFE,MM,buy,3,1,3186.0,1,tick,7.0,3,5,5,3187.58610551549,3187.0,3188.0,-1
2025-03-31 09:09:55+08:00,BACKTESTING.1168,fu2505.SHFE,MM,sell,1,1,3188.2000000000003,1,tick,3.0,3,5,5,3187.58610551549,3187.0,3188.0,-1
2025-03-31 09:09:55+08:00,BACKTESTING.1169,fu2505.SHFE,MM,sell,2,1,3188.6000000000004,1,tick,5.0,3,5,5,3187.58610551549,3187.0,3188.0,-1
2025-03-31 09:09:55+08:00,BACKTESTING.1170,fu2505.SHFE,MM,sell,3,1,3189.0,1,tick,7.0,3,5,5,3187.58610551549,3187.0,3188.0,-1
2025-03-31 09:11:23+08:00,BACKTESTING.1171,fu2505.SHFE,MM,buy,1,1,3182.0,1,tick,3.0,3,5,5,3183.386879576185,3182.0,3183.0,2
2025-03-31 09:11:23+08:00,BACKTESTING.1172,fu2505.SHFE,MM,buy,2,1,3182.0,1,tick,5.0,3,5,5,3183.386879576185,3182.0,3183.0,2
2025-03-31 09:11:23+08:00,BACKTESTING.1173,fu2505.SHFE,MM,buy,3,1,3181.8,1,tick,7.0,3,5,5,3183.386879576185,3182.0,3183.0,2
2025-03-31 09:11:23+08:00,BACKTESTING.1174,fu2505.SHFE,MM,sell,1,1,3184.0,1,tick,3.0,3,5,5,3183.386879576185,3182.0,3183.0,2
2025-03-31 09:11:23+08:00,BACKTESTING.1175,fu2505.SHFE,MM,sell,2,1,3184.4,1,tick,5.0,3,5,5,3183.386879576185,3182.0,3183.0,2
2025-03-31 09:11:23+08:00,BACKTESTING.1176,fu2505.SHFE,MM,sell,3,1,3184.8,1,tick,7.0,3,5,5,3183.386879576185,3182.0,3183.0,2
2025-03-31 09:12:31.500000+08:00,BACKTESTING.1177,fu2505.SHFE,MM,buy,1,1,3186.2000000000003,1,tick,3.0,3,5,5,3186.9082510207754,3187.0,3188.0,-1
2025-03-31 09:12:31.500000+08:00,BACKTESTING.1178,fu2505.SHFE,MM,buy,2,1,3185.8,1,tick,5.0,3,5,5,3186.9082510207754,3187.0,3188.0,-1
2025-03-31 09:12:31.500000+08:00,BACKTESTING.1179,fu2505.SHFE,MM,buy,3,1,3185.4,1,tick,7.0,3,5,5,3186.9082510207754,3187.0,3188.0,-1
2025-03-31 09:12:31.500000+08:00,BACKTESTING.1180,fu2505.SHFE,MM,sell,1,1,3188.0,1,tick,3.0,3,5,5,3186.9082510207754,3187.0,3188.0,-1
2025-03-31 09:12:31.500000+08:00,BACKTESTING.1181,fu2505.SHFE,MM,sell,2,1,3188.0,1,tick,5.0,3,5,5,3186.9082510207754,3187.0,3188.0,-1
2025-03-31 09:12:31.500000+08:00,BACKTESTING.1182,fu2505.SHFE,MM,sell,3,1,3188.4,1,tick,7.0,3,5,5,3186.9082510207754,3187.0,3188.0,-1
2025-03-31 09:24:16.500000+08:00,BACKTESTING.1183,fu2505.SHFE,MM,buy,1,1,3190.2,1,tick,3.0,3,5,5,3190.6634572214184,3191.0,3192.0,-4
2025-03-31 09:24:16.500000+08:00,BACKTESTING.1184,fu2505.SHFE,MM,buy,2,1,3189.8,1,tick,5.0,3,5,5,3190.6634572214184,3191.0,3192.0,-4
2025-03-31 09:24:16.500000+08:00,BACKTESTING.1185,fu2505.SHFE,MM,buy,3,1,3189.4,1,tick,7.0,3,5,5,3190.6634572214184,3191.0,3192.0,-4
2025-03-31 09:24:16.500000+08:00,BACKTESTING.1186,fu2505.SHFE,MM,sell,1,1,3192.2,1,tick,3.0,3,5,5,3190.6634572214184,3191.0,3192.0,-4
2025-03-31 09:24:16.500000+08:00,BACKTESTING.1187,fu2505.SHFE,MM,sell,2,1,3192.2,1,tick,5.0,3,5,5,3190.6634572214184,3191.0,3192.0,-4
2025-03-31 09:24:16.500000+08:00,BACKTESTING.1188,fu2505.SHFE,MM,sell,3,1,3192.4,1,tick,7.0,3,5,5,3190.6634572214184,3191.0,3192.0,-4
2025-03-31 10:07:37.500000+08:00,BACKTESTING.1190,fu2505.SHFE,MM,buy,1,1,3191.8,1,tick,3.0,3,5,5,3192.3623612858637,3192.0,3193.0,-4
2025-03-31 10:07:37.500000+08:00,BACKTESTING.1191,fu2505.SHFE,MM,buy,2,1,3191.4,1,tick,5.0,3,5,5,3192.3623612858637,3192.0,3193.0,-4
2025-03-31 10:07:37.500000+08:00,BACKTESTING.1192,fu2505.SHFE,MM,buy,3,1,3191.0,1,tick,7.0,3,5,5,3192.3623612858637,3192.0,3193.0,-4
2025-03-31 10:07:37.500000+08:00,BACKTESTING.1193,fu2505.SHFE,MM,sell,1,1,3193.2,1,tick,3.0,3,5,5,3192.3623612858637,3192.0,3193.0,-4
